id action timestamp GameID
116 start 1241769480 Counter_Strike:_Global_Offensive
116 end 1241769480 null
116 start 1241769540 Fall_Guys!_Ultimate_Knockout
116 end 1241769727 null
116 start 1241769780 League_of_Legends
113 end 1241771109 null
115 start 1241771580 OverCooked!_2
116 end 1241772435 null
116 start 1241772480 Counter_Strike:_Global_Offensive
56 start 1241773020 League_of_Legends
56 end 1241773106 null
56 start 1241773140 Rainbow_Six:_Siege
116 end 1241773239 null
56 end 1241773307 null
112 start 1241773920 Tera
115 end 1241774241 null
56 start 1241774280 Dota_2
56 end 1241774294 null
43 start 1241774340 Valorant
56 start 1241774700 MineCraft
43 end 1241776024 null
56 end 1241776125 null
56 start 1241776140 Old_School_Runescape
113 start 1241776200 OverCooked!_2
113 end 1241776210 null
84 start 1241776440 MineCraft
113 start 1241776560 League_of_Legends
113 end 1241776574 null
115 start 1241776980 Fall_Guys!_Ultimate_Knockout
113 start 1241777100 OverCooked!_2
112 end 1241777229 null
115 end 1241777356 null
116 start 1241777400 Dota_2
84 end 1241777631 null
84 start 1241777700 Monster_Hunter_World
116 end 1241777947 null
82 start 1241778060 Fall_Guys!_Ultimate_Knockout
39 start 1241778240 League_of_Legends
39 end 1241778240 null
115 start 1241779020 Player_Unknowns_Battleground
84 end 1241779118 null
115 end 1241779589 null
39 start 1241779740 Destiny_2
9 start 1241779800 Counter_Strike:_Global_Offensive
113 end 1241780088 null
113 start 1241780400 Counter_Strike:_Global_Offensive
115 start 1241780880 Rainbow_Six:_Siege
112 start 1241781960 MineCraft
43 start 1241782560 Fortnite
82 end 1241784066 null
39 end 1241784410 null
112 end 1241784786 null
11 start 1241785080 Fortnite
13 start 1241785140 Old_School_Runescape
80 start 1241785440 Fortnite
115 end 1241785570 null
56 end 1241786642 null
113 end 1241787973 null
11 end 1241788289 null
9 end 1241788316 null
115 start 1241788320 Halo:_The_Master_Chief_Collection
8 start 1241788380 Fall_Guys!_Ultimate_Knockout
9 start 1241788380 Final_Fantasy_XIV
113 start 1241788560 Fortnite
80 end 1241788744 null
113 end 1241789091 null
113 start 1241789220 OverCooked!_2
115 end 1241789504 null
115 start 1241789520 Player_Unknowns_Battleground
113 end 1241789563 null
113 start 1241789580 Rainbow_Six:_Siege
11 start 1241790900 Dota_2
80 start 1241791140 Rainbow_Six:_Siege
11 end 1241791676 null
56 start 1241791980 Final_Fantasy_XIV
11 start 1241792040 Fall_Guys!_Ultimate_Knockout
43 end 1241792758 null
43 start 1241792760 Dota_2
115 end 1241792889 null
43 end 1241792949 null
56 end 1241793141 null
113 end 1241793397 null
113 start 1241793420 Fortnite
80 end 1241793520 null
7 start 1241793840 OverCooked!_2
111 start 1241794980 OverCooked!_2
41 start 1241795700 Tera
43 start 1241796180 World_of_Warcraft
43 end 1241796180 null
43 start 1241796240 Phantasy_Star_Online_2
84 start 1241796660 Valorant
7 end 1241796794 null
41 end 1241796866 null
113 end 1241796953 null
113 start 1241796960 Fortnite
43 end 1241797320 null
113 end 1241797964 null
39 start 1241797980 League_of_Legends
116 start 1241798520 Tera
11 end 1241798536 null
116 end 1241798627 null
11 start 1241798640 Counter_Strike:_Global_Offensive
11 end 1241798857 null
11 start 1241799060 Assasin's_Creed:_Valhalla
8 end 1241799175 null
8 start 1241799180 Rainbow_Six:_Siege
112 start 1241799240 Fortnite
11 end 1241799311 null
11 start 1241799480 OverCooked!_2
11 end 1241799555 null
9 end 1241799637 null
7 start 1241800320 Halo:_The_Master_Chief_Collection
55 start 1241800800 Counter_Strike:_Global_Offensive
116 start 1241800980 Fall_Guys!_Ultimate_Knockout
116 end 1241801370 null
54 start 1241801760 Fall_Guys!_Ultimate_Knockout
111 end 1241801789 null
54 end 1241802068 null
8 end 1241802552 null
84 end 1241803275 null
84 start 1241803560 Counter_Strike:_Global_Offensive
84 end 1241803949 null
84 start 1241803980 Watch_Dogs_Legion
84 end 1241804165 null
13 end 1241804299 null
116 start 1241804340 Rainbow_Six:_Siege
13 start 1241804340 Valorant
13 end 1241804371 null
9 start 1241805420 Monster_Hunter_World
9 end 1241805574 null
114 start 1241806440 OverCooked!_2
39 end 1241806550 null
39 start 1241806560 Tera
104 start 1241807160 Fall_Guys!_Ultimate_Knockout
13 start 1241807220 Dota_2
43 start 1241807220 Old_School_Runescape
13 end 1241807270 null
84 start 1241807400 Fall_Guys!_Ultimate_Knockout
84 end 1241807508 null
43 end 1241808331 null
43 start 1241808360 Counter_Strike:_Global_Offensive
43 end 1241810209 null
43 start 1241810220 Counter_Strike:_Global_Offensive
82 start 1241810220 Old_School_Runescape
43 end 1241811469 null
104 end 1241811755 null
104 start 1241811900 Fall_Guys!_Ultimate_Knockout
53 start 1241811900 Call_of_Duty_Black_Ops:_Modern_Warfare
105 start 1241812440 Left_4_Dead_2
105 end 1241812748 null
7 end 1241813338 null
104 end 1241814262 null
104 start 1241814300 League_of_Legends
84 start 1241814540 Fortnite
43 start 1241814840 MapleStory
113 start 1241814960 Dota_2
7 start 1241815440 Fall_Guys!_Ultimate_Knockout
7 end 1241815511 null
7 start 1241815620 Fall_Guys!_Ultimate_Knockout
113 end 1241815671 null
113 start 1241815680 Monster_Hunter_World
113 end 1241815782 null
43 end 1241815792 null
113 start 1241815800 Runescape_3
113 end 1241815850 null
53 end 1241815871 null
53 start 1241815920 OverCooked!_2
9 start 1241816220 Valorant
9 end 1241816279 null
43 start 1241816340 League_of_Legends
116 end 1241816575 null
43 end 1241817031 null
84 end 1241817633 null
9 start 1241818260 Ghost_Recon_Breakpoint
9 end 1241818260 null
53 end 1241818513 null
53 start 1241818560 Halo:_The_Master_Chief_Collection
53 end 1241818655 null
53 start 1241818680 OverCooked!_2
112 end 1241819144 null
104 end 1241819530 null
56 start 1241820180 Old_School_Runescape
104 start 1241821080 Valorant
7 end 1241822372 null
104 end 1241822507 null
104 start 1241822520 MapleStory
58 start 1241822760 OverCooked!_2
114 end 1241822851 null
58 end 1241822856 null
7 start 1241823000 Dota_2
104 end 1241823083 null
13 start 1241823840 Phantasy_Star_Online_2
13 end 1241823913 null
56 end 1241824211 null
53 end 1241824454 null
9 start 1241824860 MapleStory
9 end 1241824860 null
9 start 1241824920 Monster_Hunter_World
39 end 1241824959 null
39 start 1241824980 Destiny_2
55 end 1241824992 null
114 start 1241825580 League_of_Legends
54 start 1241826060 Monster_Hunter_World
54 end 1241826060 null
54 start 1241826060 For_Honor
54 end 1241826726 null
82 end 1241827108 null
7 end 1241827309 null
9 end 1241827838 null
7 start 1241829420 OverCooked!_2
39 end 1241830489 null
105 start 1241833320 League_of_Legends
113 start 1241833320 Forza_Horizon+_4
113 end 1241833330 null
113 start 1241833440 Valorant
113 end 1241833478 null
7 end 1241836147 null
114 end 1241838132 null
105 end 1241838898 null
41 start 1241839080 MapleStory
41 end 1241845046 null
13 start 1241854560 MapleStory
84 start 1241855220 Monster_Hunter_World
116 start 1241855400 Destiny_2
90 start 1241856360 Final_Fantasy_XIV
116 end 1241857360 null
58 start 1241857380 OverCooked!_2
116 start 1241857380 OverCooked!_2
56 start 1241860320 For_Honor
84 end 1241860618 null
11 start 1241860620 Valorant
116 end 1241860620 null
116 start 1241860680 OverCooked!_2
58 end 1241860806 null
11 end 1241861087 null
11 start 1241861100 Counter_Strike:_Global_Offensive
11 end 1241861227 null
13 end 1241861751 null
56 end 1241862413 null
55 start 1241862660 Rainbow_Six:_Siege
105 start 1241862780 For_Honor
13 start 1241862900 Watch_Dogs_Legion
9 start 1241862960 OverCooked!_2
58 start 1241863680 Fall_Guys!_Ultimate_Knockout
58 end 1241864279 null
116 end 1241864688 null
7 start 1241864940 Fall_Guys!_Ultimate_Knockout
104 start 1241866860 The_Crew_2
9 end 1241867302 null
55 end 1241868616 null
116 start 1241868900 MapleStory
55 start 1241868900 Halo:_The_Master_Chief_Collection
116 end 1241868900 null
55 end 1241868911 null
116 start 1241868960 Fortnite
58 start 1241869380 World_of_Warcraft
58 end 1241869730 null
7 end 1241869768 null
55 start 1241869800 MineCraft
55 end 1241869922 null
55 start 1241870340 MapleStory
55 end 1241870354 null
55 start 1241871720 Fortnite
13 end 1241872307 null
13 start 1241872320 Fortnite
104 end 1241872528 null
11 start 1241872620 Forza_Horizon+_4
11 end 1241872690 null
55 end 1241872705 null
55 start 1241872740 Counter_Strike:_Global_Offensive
84 start 1241872800 MapleStory
40 start 1241873160 MapleStory
9 start 1241873220 Valorant
40 end 1241873226 null
90 end 1241873550 null
90 start 1241873580 Fall_Guys!_Ultimate_Knockout
11 start 1241873880 Fortnite
11 end 1241873948 null
55 end 1241874046 null
104 start 1241874240 MapleStory
58 start 1241875380 League_of_Legends
112 start 1241875680 Rainbow_Six:_Siege
82 start 1241875680 Fortnite
84 end 1241875920 null
84 start 1241876040 Fall_Guys!_Ultimate_Knockout
7 start 1241876100 Valorant
9 end 1241876257 null
41 start 1241876580 Fortnite
55 start 1241877060 Valorant
58 end 1241877147 null
40 start 1241877240 Fall_Guys!_Ultimate_Knockout
40 end 1241877294 null
104 end 1241878102 null
90 end 1241878286 null
39 start 1241878320 Monster_Hunter_World
39 end 1241878440 null
55 end 1241878451 null
39 start 1241878500 Fortnite
55 start 1241878620 Counter_Strike:_Global_Offensive
55 end 1241878642 null
54 start 1241879100 Phantasy_Star_Online_2
54 end 1241879314 null
54 start 1241879400 League_of_Legends
40 start 1241879460 MapleStory
54 end 1241879553 null
54 start 1241879580 MapleStory
104 start 1241879700 Rainbow_Six:_Siege
104 end 1241879700 null
104 start 1241879700 Monster_Hunter_World
84 end 1241880041 null
40 end 1241880477 null
82 end 1241880679 null
112 end 1241880903 null
54 end 1241881312 null
54 start 1241881380 MapleStory
39 end 1241881885 null
40 start 1241881920 Counter_Strike:_Global_Offensive
82 start 1241882580 Old_School_Runescape
40 end 1241882841 null
40 start 1241882880 Rainbow_Six:_Siege
82 end 1241882935 null
40 end 1241883224 null
40 start 1241883240 Valorant
40 end 1241883388 null
40 start 1241883420 Valorant
40 end 1241883658 null
41 end 1241883794 null
54 end 1241883999 null
54 start 1241884020 Rainbow_Six:_Siege
54 end 1241884083 null
9 start 1241884860 Fall_Guys!_Ultimate_Knockout
8 start 1241884860 Dota_2
40 start 1241886060 Destiny_2
43 start 1241887260 Dota_2
58 start 1241887320 Dota_2
43 end 1241887452 null
84 start 1241887920 Counter_Strike:_Global_Offensive
39 start 1241887920 MapleStory
9 end 1241887941 null
39 end 1241888195 null
39 start 1241888520 Fortnite
39 end 1241888570 null
55 start 1241888580 Fortnite
116 end 1241888605 null
13 end 1241888615 null
13 start 1241888640 Valorant
13 end 1241888721 null
39 start 1241888760 Fall_Guys!_Ultimate_Knockout
39 end 1241888787 null
116 start 1241888940 Dota_2
43 start 1241890080 The_Crew_2
40 end 1241890083 null
7 end 1241891390 null
7 start 1241891460 Left_4_Dead_2
58 end 1241891570 null
82 start 1241892900 Final_Fantasy_XIV
8 end 1241893756 null
104 end 1241894310 null
104 start 1241894340 Monster_Hunter_World
104 end 1241894340 null
104 start 1241894340 Rainbow_Six:_Siege
104 end 1241894404 null
8 start 1241894460 MapleStory
8 end 1241894520 null
8 start 1241894580 The_Division_2
104 start 1241894640 Watch_Dogs_Legion
8 end 1241894685 null
8 start 1241894700 Fall_Guys!_Ultimate_Knockout
104 end 1241894700 null
104 start 1241895600 Runescape_3
104 end 1241895668 null
105 end 1241895768 null
105 start 1241895780 Runescape_3
105 end 1241895928 null
105 start 1241896020 Fortnite
105 end 1241896027 null
53 start 1241896560 Counter_Strike:_Global_Offensive
53 end 1241896571 null
54 start 1241896620 League_of_Legends
104 start 1241896740 Destiny_2
104 end 1241896771 null
8 end 1241897279 null
116 end 1241897384 null
116 start 1241897400 Fortnite
116 end 1241897486 null
7 end 1241897608 null
7 start 1241897700 Phantasy_Star_Online_2
104 start 1241897760 MapleStory
105 start 1241897940 Fortnite
104 end 1241897947 null
105 end 1241897978 null
7 end 1241899260 null
58 start 1241900400 Fortnite
7 start 1241900700 WarFrame
58 end 1241900960 null
84 end 1241901155 null
58 start 1241901900 Final_Fantasy_XIV
53 start 1241902020 Monster_Hunter_World
53 end 1241902043 null
58 end 1241902629 null
7 end 1241903640 null
7 start 1241903820 Fortnite
53 start 1241904060 OverCooked!_2
53 end 1241904083 null
53 start 1241904120 Dota_2
53 end 1241904152 null
113 start 1241904720 Dota_2
113 end 1241905158 null
9 start 1241905320 Left_4_Dead_2
112 start 1241905620 The_Division_2
112 end 1241905723 null
43 end 1241907309 null
58 start 1241907420 League_of_Legends
9 end 1241907891 null
9 start 1241907900 Valorant
53 start 1241908080 Phantasy_Star_Online_2
53 end 1241908112 null
55 end 1241908207 null
54 end 1241908260 null
82 end 1241908942 null
82 start 1241909040 Valorant
42 start 1241909160 Player_Unknowns_Battleground
58 end 1241909651 null
7 end 1241909912 null
53 start 1241911080 MapleStory
53 end 1241911136 null
9 end 1241911617 null
82 end 1241912102 null
42 end 1241912237 null
8 start 1241913420 MapleStory
8 end 1241913422 null
58 start 1241914320 The_Crew_2
58 end 1241914520 null
7 start 1241915220 MapleStory
8 start 1241915640 Fortnite
8 end 1241916042 null
7 end 1241919967 null
113 start 1241923560 Ghost_Recon_Breakpoint
113 end 1241923780 null
113 start 1241923800 Rainbow_Six:_Siege
41 start 1241925240 Rainbow_Six:_Siege
113 end 1241928217 null
113 start 1241928420 Rainbow_Six:_Siege
11 start 1241928900 Tera
11 end 1241928973 null
11 start 1241929020 Assasin's_Creed:_Valhalla
41 end 1241930648 null
11 end 1241932713 null
11 start 1241932860 Dota_2
11 end 1241932889 null
11 start 1241933340 Ghost_Recon_Breakpoint
11 end 1241933359 null
113 end 1241933781 null
11 start 1241937060 Counter_Strike:_Global_Offensive
11 end 1241937229 null
11 start 1241937240 Fortnite
11 end 1241937424 null
113 start 1241940420 Counter_Strike:_Global_Offensive
116 start 1241940840 Rainbow_Six:_Siege
116 end 1241941002 null
116 start 1241941020 Runescape_3
113 end 1241941065 null
113 start 1241941080 Left_4_Dead_2
116 end 1241942591 null
84 start 1241942640 World_of_Warcraft
116 start 1241943000 Monster_Hunter_World
58 start 1241943240 MapleStory
116 end 1241943299 null
58 end 1241945556 null
116 start 1241945640 Old_School_Runescape
116 end 1241945940 null
116 start 1241945940 Rainbow_Six:_Siege
105 start 1241946120 Monster_Hunter_World
90 start 1241946300 Monster_Hunter_World
116 end 1241947027 null
84 end 1241948171 null
13 start 1241948280 Valorant
116 start 1241949000 Ghost_Recon_Breakpoint
116 end 1241949059 null
116 start 1241949120 Fall_Guys!_Ultimate_Knockout
116 end 1241949130 null
116 start 1241949240 Fortnite
9 start 1241949240 Valorant
116 end 1241949263 null
54 start 1241949360 Valorant
9 end 1241949409 null
42 start 1241950020 Tera
116 start 1241950500 Call_of_Duty_Black_Ops:_Modern_Warfare
82 start 1241950560 Valorant
116 end 1241950583 null
113 end 1241951294 null
58 start 1241951580 Valorant
82 end 1241951937 null
113 start 1241952060 World_of_Warcraft
58 end 1241952350 null
13 end 1241952390 null
90 end 1241952567 null
42 end 1241952573 null
11 start 1241952840 Ghost_Recon_Breakpoint
11 end 1241952840 null
116 start 1241953080 MapleStory
30 start 1241953080 Counter_Strike:_Global_Offensive
13 start 1241953260 Phantasy_Star_Online_2
13 end 1241953287 null
8 start 1241953500 Dota_2
116 end 1241953505 null
113 end 1241953689 null
105 end 1241954806 null
55 start 1241954940 Monster_Hunter_World
56 start 1241955120 The_Crew_2
56 end 1241955120 null
56 start 1241955180 The_Crew_2
90 start 1241955960 Left_4_Dead_2
58 start 1241956500 OverCooked!_2
58 end 1241956630 null
54 end 1241957854 null
54 start 1241957880 Rainbow_Six:_Siege
55 end 1241958029 null
58 start 1241958180 League_of_Legends
84 start 1241958360 Fortnite
54 end 1241958384 null
8 end 1241958420 null
8 start 1241958420 Dota_2
30 end 1241958529 null
105 start 1241959380 Old_School_Runescape
84 end 1241959732 null
58 end 1241960450 null
9 start 1241960580 OverCooked!_2
8 end 1241960866 null
8 start 1241960880 Counter_Strike:_Global_Offensive
9 end 1241960925 null
9 start 1241960940 Dota_2
8 end 1241961091 null
9 end 1241961347 null
113 start 1241961840 Fortnite
56 end 1241962557 null
56 start 1241962980 OverCooked!_2
56 end 1241962980 null
90 end 1241963266 null
7 start 1241963280 Monster_Hunter_World
56 start 1241963340 League_of_Legends
56 end 1241963600 null
41 start 1241963700 Rainbow_Six:_Siege
104 start 1241967840 Assasin's_Creed:_Valhalla
104 end 1241968677 null
104 start 1241968680 The_Division_2
104 end 1241969052 null
104 start 1241969100 Valorant
82 start 1241970000 MapleStory
113 end 1241970557 null
113 start 1241971320 Left_4_Dead_2
56 start 1241972580 Monster_Hunter_World
56 end 1241972667 null
58 start 1241972880 OverCooked!_2
8 start 1241972880 MapleStory
104 end 1241972906 null
55 start 1241973060 Fortnite
85 start 1241973060 Old_School_Runescape
58 end 1241973070 null
58 start 1241973120 WarFrame
58 end 1241973209 null
53 start 1241973540 OverCooked!_2
53 end 1241973696 null
39 start 1241973720 Fortnite
42 start 1241973720 Fortnite
53 start 1241973840 League_of_Legends
53 end 1241973856 null
53 start 1241973900 Monster_Hunter_World
114 start 1241973900 Assasin's_Creed:_Valhalla
53 end 1241973912 null
53 start 1241974020 MineCraft
13 start 1241974020 Assasin's_Creed:_Valhalla
53 end 1241974056 null
115 start 1241974920 Valorant
82 end 1241975664 null
8 end 1241975857 null
8 start 1241975880 The_Crew_2
8 end 1241976015 null
8 start 1241976060 Rainbow_Six:_Siege
104 start 1241976060 Valorant
58 start 1241976840 Left_4_Dead_2
90 start 1241976840 Counter_Strike:_Global_Offensive
104 end 1241977255 null
104 start 1241977260 MapleStory
58 end 1241977307 null
58 start 1241977440 MapleStory
84 start 1241977980 Counter_Strike:_Global_Offensive
7 end 1241978111 null
7 start 1241978160 Dota_2
57 start 1241978280 Fortnite
90 end 1241978510 null
57 end 1241979546 null
115 end 1241980242 null
115 start 1241980260 Valorant
8 end 1241980358 null
13 end 1241980911 null
112 start 1241981520 Forza_Horizon+_4
105 end 1241982678 null
39 end 1241983166 null
39 start 1241983200 Fall_Guys!_Ultimate_Knockout
112 end 1241983750 null
105 start 1241984340 OverCooked!_2
13 start 1241984460 For_Honor
82 start 1241984700 Runescape_3
84 end 1241985247 null
113 end 1241985352 null
113 start 1241985420 Final_Fantasy_XIV
116 start 1241985780 Counter_Strike:_Global_Offensive
7 end 1241985988 null
7 start 1241986020 League_of_Legends
116 end 1241986096 null
57 start 1241986860 WarFrame
116 start 1241987040 Rainbow_Six:_Siege
116 end 1241987076 null
104 end 1241987272 null
104 start 1241987340 Fall_Guys!_Ultimate_Knockout
13 end 1241987648 null
7 end 1241988008 null
57 end 1241988059 null
43 start 1241988720 Dota_2
41 end 1241989162 null
39 end 1241989258 null
41 start 1241989260 Counter_Strike:_Global_Offensive
39 start 1241989320 Valorant
39 end 1241989320 null
39 start 1241989320 The_Crew_2
115 end 1241989380 null
41 end 1241989405 null
39 end 1241989440 null
39 start 1241989440 Watch_Dogs_Legion
39 end 1241989446 null
39 start 1241989500 Fall_Guys!_Ultimate_Knockout
114 end 1241989886 null
41 start 1241989920 Watch_Dogs_Legion
85 end 1241989998 null
85 start 1241990040 MapleStory
85 end 1241990059 null
42 end 1241990232 null
55 end 1241990496 null
105 end 1241990607 null
39 end 1241990957 null
113 end 1241991201 null
43 end 1241991262 null
7 start 1241992080 Valorant
58 end 1241992515 null
10 start 1241992800 Runescape_3
10 end 1241992800 null
10 start 1241992860 Valorant
10 end 1241993235 null
7 end 1241993336 null
7 start 1241993340 Ghost_Recon_Breakpoint
104 end 1241994750 null
82 end 1241994868 null
94 start 1241994900 Fall_Guys!_Ultimate_Knockout
94 end 1241995219 null
82 start 1241996100 MapleStory
82 end 1241997205 null
82 start 1241997300 OverCooked!_2
82 end 1241997960 null
82 start 1241997960 The_Division_2
82 end 1241999309 null
41 end 1242001248 null
82 start 1242001260 Phantasy_Star_Online_2
41 start 1242001260 Watch_Dogs_Legion
82 end 1242001314 null
82 start 1242001320 Valorant
82 end 1242001338 null
41 end 1242001572 null
41 start 1242001920 Fortnite
82 start 1242002040 Fall_Guys!_Ultimate_Knockout
82 end 1242002072 null
10 start 1242005400 MapleStory
7 end 1242006716 null
10 end 1242007168 null
10 start 1242007380 Rainbow_Six:_Siege
10 end 1242007415 null
41 end 1242013335 null
41 start 1242013620 The_Division_2
41 end 1242017376 null
115 start 1242029520 League_of_Legends
43 start 1242030000 Left_4_Dead_2
115 end 1242031274 null
115 start 1242031320 Left_4_Dead_2
43 end 1242031439 null
43 start 1242031440 Monster_Hunter_World
115 end 1242031839 null
115 start 1242031860 Dota_2
58 start 1242032460 Monster_Hunter_World
58 end 1242034130 null
113 start 1242034380 Counter_Strike:_Global_Offensive
30 start 1242034440 Final_Fantasy_XIV
115 end 1242034572 null
115 start 1242034620 MapleStory
115 end 1242034669 null
105 start 1242035280 MineCraft
84 start 1242036300 MapleStory
115 start 1242036540 Fall_Guys!_Ultimate_Knockout
56 start 1242036840 Watch_Dogs_Legion
80 start 1242037260 Watch_Dogs_Legion
115 end 1242039320 null
112 start 1242039540 Rainbow_Six:_Siege
30 end 1242039974 null
10 start 1242040920 Counter_Strike:_Global_Offensive
82 start 1242041580 Fall_Guys!_Ultimate_Knockout
82 end 1242042064 null
10 end 1242044357 null
10 start 1242044520 Valorant
43 end 1242044586 null
43 start 1242044640 Fall_Guys!_Ultimate_Knockout
112 end 1242044664 null
105 end 1242044710 null
94 start 1242045000 MineCraft
43 end 1242045003 null
43 start 1242045120 Valorant
43 end 1242045147 null
53 start 1242046740 Fall_Guys!_Ultimate_Knockout
84 end 1242047087 null
53 end 1242047160 null
53 start 1242047220 Left_4_Dead_2
82 start 1242047520 World_of_Warcraft
82 end 1242047528 null
10 end 1242047989 null
10 start 1242048060 MapleStory
94 end 1242048069 null
54 start 1242048300 MapleStory
10 end 1242048302 null
39 start 1242048840 Dota_2
53 end 1242049227 null
53 start 1242049260 Old_School_Runescape
53 end 1242049271 null
13 start 1242049500 Dota_2
113 end 1242049849 null
113 start 1242049920 Valorant
82 start 1242050040 Valorant
54 end 1242050549 null
113 end 1242050579 null
113 start 1242050580 League_of_Legends
54 start 1242050580 MapleStory
30 start 1242050640 Fortnite
7 start 1242050700 Fall_Guys!_Ultimate_Knockout
30 end 1242050719 null
56 end 1242050875 null
41 start 1242051000 Counter_Strike:_Global_Offensive
39 end 1242051025 null
39 start 1242051060 OverCooked!_2
42 start 1242051420 Valorant
53 start 1242051540 Valorant
82 end 1242051984 null
82 start 1242052080 Old_School_Runescape
41 end 1242052554 null
39 end 1242052602 null
41 start 1242052800 Rainbow_Six:_Siege
41 end 1242052854 null
53 end 1242052869 null
43 start 1242053040 Valorant
116 start 1242053100 Fortnite
116 end 1242053240 null
116 start 1242053280 Valorant
43 end 1242053327 null
43 start 1242053340 Fall_Guys!_Ultimate_Knockout
55 start 1242053640 League_of_Legends
82 end 1242053647 null
43 end 1242053841 null
116 end 1242054591 null
116 start 1242054600 MineCraft
55 end 1242054651 null
42 end 1242054872 null
53 start 1242054900 Tera
42 start 1242054900 Rainbow_Six:_Siege
42 end 1242055038 null
42 start 1242055140 World_of_Warcraft
11 start 1242055680 Rainbow_Six:_Siege
11 end 1242055680 null
11 start 1242055740 The_Crew_2
42 end 1242055953 null
113 end 1242056004 null
113 start 1242056040 Final_Fantasy_XIV
11 end 1242056136 null
113 end 1242056249 null
53 end 1242056596 null
66 start 1242056940 MapleStory
105 start 1242057060 Fall_Guys!_Ultimate_Knockout
30 start 1242057180 Dota_2
30 end 1242057294 null
80 end 1242057387 null
116 end 1242057429 null
105 end 1242057980 null
105 start 1242058080 Dota_2
105 end 1242058425 null
105 start 1242058440 Dota_2
43 start 1242058560 Counter_Strike:_Global_Offensive
105 end 1242059302 null
116 start 1242059400 Rainbow_Six:_Siege
42 start 1242059520 MapleStory
116 end 1242059617 null
116 start 1242059640 Runescape_3
43 end 1242059741 null
43 start 1242059820 The_Division_2
7 end 1242059866 null
43 end 1242059873 null
116 end 1242059880 null
57 start 1242060180 Valorant
116 start 1242060240 Fortnite
85 start 1242060300 Dota_2
114 start 1242060300 Runescape_3
104 start 1242060360 Monster_Hunter_World
39 start 1242060360 Fortnite
55 start 1242060420 For_Honor
53 start 1242060600 Monster_Hunter_World
84 start 1242060660 MineCraft
7 start 1242060780 Rainbow_Six:_Siege
42 end 1242060876 null
66 end 1242061265 null
30 start 1242061500 Call_of_Duty_Black_Ops:_Modern_Warfare
7 end 1242061524 null
7 start 1242061560 Fortnite
54 end 1242061837 null
104 end 1242061888 null
82 start 1242061920 Left_4_Dead_2
10 start 1242061920 OverCooked!_2
104 start 1242061980 Phantasy_Star_Online_2
105 start 1242063060 Valorant
82 end 1242063346 null
82 start 1242063360 Fortnite
13 end 1242063438 null
82 end 1242063443 null
