id action timestamp GameID
115 end 1241785570 null
56 end 1241786642 null
113 end 1241787973 null
11 end 1241788289 null
9 end 1241788316 null
115 start 1241788320 Bin_4
8 start 1241788380 Bin_2
9 start 1241788380 Bin_1
113 start 1241788560 Bin_1
80 end 1241788744 null
113 end 1241789091 null
113 start 1241789220 Bin_1
115 end 1241789504 null
115 start 1241789520 Bin_1
113 end 1241789563 null
113 start 1241789580 Bin_1
11 start 1241790900 Bin_1
80 start 1241791140 Bin_3
11 end 1241791676 null
56 start 1241791980 Bin_3
11 start 1241792040 Bin_1
43 end 1241792758 null
43 start 1241792760 Bin_1
115 end 1241792889 null
43 end 1241792949 null
56 end 1241793141 null
113 end 1241793397 null
113 start 1241793420 Bin_1
80 end 1241793520 null
7 start 1241793840 Bin_1
111 start 1241794980 Bin_1
41 start 1241795700 Bin_1
43 start 1241796180 Bin_1
43 end 1241796180 null
43 start 1241796240 Bin_3
84 start 1241796660 Bin_1
7 end 1241796794 null
41 end 1241796866 null
113 end 1241796953 null
113 start 1241796960 Bin_1
43 end 1241797320 null
113 end 1241797964 null
39 start 1241797980 Bin_1
116 start 1241798520 Bin_1
11 end 1241798536 null
116 end 1241798627 null
11 start 1241798640 Bin_1
11 end 1241798857 null
11 start 1241799060 Bin_1
8 end 1241799175 null
8 start 1241799180 Bin_1
112 start 1241799240 Bin_1
11 end 1241799311 null
11 start 1241799480 Bin_1
11 end 1241799555 null
9 end 1241799637 null
7 start 1241800320 Bin_1
55 start 1241800800 Bin_2
116 start 1241800980 Bin_1
116 end 1241801370 null
54 start 1241801760 Bin_3
111 end 1241801789 null
54 end 1241802068 null
8 end 1241802552 null
84 end 1241803275 null
84 start 1241803560 Bin_1
84 end 1241803949 null
84 start 1241803980 Bin_1
84 end 1241804165 null
13 end 1241804299 null
116 start 1241804340 Bin_1
13 start 1241804340 Bin_1
13 end 1241804371 null
9 start 1241805420 Bin_1
9 end 1241805574 null
114 start 1241806440 Bin_1
39 end 1241806550 null
39 start 1241806560 Bin_1
104 start 1241807160 Bin_1
13 start 1241807220 Bin_1
43 start 1241807220 Bin_1
13 end 1241807270 null
84 start 1241807400 Bin_1
84 end 1241807508 null
43 end 1241808331 null
43 start 1241808360 Bin_1
43 end 1241810209 null
43 start 1241810220 Bin_2
82 start 1241810220 Bin_1
43 end 1241811469 null
104 end 1241811755 null
104 start 1241811900 Bin_1
53 start 1241811900 Bin_4
105 start 1241812440 Bin_3
105 end 1241812748 null
7 end 1241813338 null
104 end 1241814262 null
104 start 1241814300 Bin_1
84 start 1241814540 Bin_1
43 start 1241814840 Bin_1
113 start 1241814960 Bin_1
7 start 1241815440 Bin_4
7 end 1241815511 null
7 start 1241815620 Bin_4
113 end 1241815671 null
113 start 1241815680 Bin_1
113 end 1241815782 null
43 end 1241815792 null
113 start 1241815800 Bin_1
113 end 1241815850 null
53 end 1241815871 null
53 start 1241815920 Bin_3
9 start 1241816220 Bin_1
9 end 1241816279 null
43 start 1241816340 Bin_1
116 end 1241816575 null
43 end 1241817031 null
84 end 1241817633 null
9 start 1241818260 Bin_1
9 end 1241818260 null
53 end 1241818513 null
53 start 1241818560 Bin_1
53 end 1241818655 null
53 start 1241818680 Bin_1
112 end 1241819144 null
104 end 1241819530 null
56 start 1241820180 Bin_1
104 start 1241821080 Bin_2
7 end 1241822372 null
104 end 1241822507 null
104 start 1241822520 Bin_1
58 start 1241822760 Bin_2
114 end 1241822851 null
58 end 1241822856 null
7 start 1241823000 Bin_3
104 end 1241823083 null
13 start 1241823840 Bin_1
13 end 1241823913 null
56 end 1241824211 null
53 end 1241824454 null
9 start 1241824860 Bin_1
9 end 1241824860 null
9 start 1241824920 Bin_4
39 end 1241824959 null
39 start 1241824980 Bin_3
55 end 1241824992 null
114 start 1241825580 Bin_2
54 start 1241826060 Bin_1
54 end 1241826060 null
54 start 1241826060 Bin_1
54 end 1241826726 null
82 end 1241827108 null
7 end 1241827309 null
9 end 1241827838 null
7 start 1241829420 Bin_1
39 end 1241830489 null
105 start 1241833320 Bin_3
113 start 1241833320 Bin_1
113 end 1241833330 null
113 start 1241833440 Bin_4
113 end 1241833478 null
7 end 1241836147 null
114 end 1241838132 null
105 end 1241838898 null
41 start 1241839080 Bin_1
41 end 1241845046 null
13 start 1241854560 Bin_1
84 start 1241855220 Bin_1
116 start 1241855400 Bin_2
90 start 1241856360 Bin_2
116 end 1241857360 null
58 start 1241857380 Bin_3
116 start 1241857380 Bin_1
56 start 1241860320 Bin_1
84 end 1241860618 null
11 start 1241860620 Bin_1
116 end 1241860620 null
116 start 1241860680 Bin_1
58 end 1241860806 null
11 end 1241861087 null
11 start 1241861100 Bin_1
11 end 1241861227 null
13 end 1241861751 null
56 end 1241862413 null
55 start 1241862660 Bin_2
105 start 1241862780 Bin_2
13 start 1241862900 Bin_1
9 start 1241862960 Bin_1
58 start 1241863680 Bin_1
58 end 1241864279 null
116 end 1241864688 null
7 start 1241864940 Bin_1
104 start 1241866860 Bin_1
9 end 1241867302 null
55 end 1241868616 null
116 start 1241868900 Bin_2
55 start 1241868900 Bin_1
116 end 1241868900 null
55 end 1241868911 null
116 start 1241868960 Bin_1
58 start 1241869380 Bin_1
58 end 1241869730 null
7 end 1241869768 null
55 start 1241869800 Bin_3
55 end 1241869922 null
55 start 1241870340 Bin_3
55 end 1241870354 null
55 start 1241871720 Bin_3
13 end 1241872307 null
13 start 1241872320 Bin_3
104 end 1241872528 null
11 start 1241872620 Bin_1
11 end 1241872690 null
55 end 1241872705 null
55 start 1241872740 Bin_1
84 start 1241872800 Bin_1
40 start 1241873160 Bin_1
9 start 1241873220 Bin_1
40 end 1241873226 null
90 end 1241873550 null
90 start 1241873580 Bin_2
11 start 1241873880 Bin_3
11 end 1241873948 null
55 end 1241874046 null
104 start 1241874240 Bin_1
58 start 1241875380 Bin_1
112 start 1241875680 Bin_1
82 start 1241875680 Bin_1
84 end 1241875920 null
84 start 1241876040 Bin_3
7 start 1241876100 Bin_1
9 end 1241876257 null
41 start 1241876580 Bin_2
55 start 1241877060 Bin_1
58 end 1241877147 null
40 start 1241877240 Bin_1
40 end 1241877294 null
104 end 1241878102 null
90 end 1241878286 null
39 start 1241878320 Bin_1
39 end 1241878440 null
55 end 1241878451 null
39 start 1241878500 Bin_1
55 start 1241878620 Bin_2
55 end 1241878642 null
54 start 1241879100 Bin_1
54 end 1241879314 null
54 start 1241879400 Bin_1
40 start 1241879460 Bin_3
54 end 1241879553 null
54 start 1241879580 Bin_2
104 start 1241879700 Bin_1
104 end 1241879700 null
104 start 1241879700 Bin_1
84 end 1241880041 null
40 end 1241880477 null
82 end 1241880679 null
112 end 1241880903 null
54 end 1241881312 null
54 start 1241881380 Bin_1
39 end 1241881885 null
40 start 1241881920 Bin_1
82 start 1241882580 Bin_1
40 end 1241882841 null
40 start 1241882880 Bin_1
82 end 1241882935 null
40 end 1241883224 null
40 start 1241883240 Bin_1
40 end 1241883388 null
40 start 1241883420 Bin_1
40 end 1241883658 null
41 end 1241883794 null
54 end 1241883999 null
54 start 1241884020 Bin_1
54 end 1241884083 null
9 start 1241884860 Bin_1
8 start 1241884860 Bin_1
40 start 1241886060 Bin_1
43 start 1241887260 Bin_3
58 start 1241887320 Bin_1
43 end 1241887452 null
84 start 1241887920 Bin_1
39 start 1241887920 Bin_1
9 end 1241887941 null
39 end 1241888195 null
39 start 1241888520 Bin_1
39 end 1241888570 null
55 start 1241888580 Bin_1
116 end 1241888605 null
13 end 1241888615 null
13 start 1241888640 Bin_4
13 end 1241888721 null
39 start 1241888760 Bin_1
39 end 1241888787 null
116 start 1241888940 Bin_1
43 start 1241890080 Bin_3
40 end 1241890083 null
7 end 1241891390 null
7 start 1241891460 Bin_1
58 end 1241891570 null
82 start 1241892900 Bin_1
8 end 1241893756 null
104 end 1241894310 null
104 start 1241894340 Bin_1
104 end 1241894340 null
104 start 1241894340 Bin_2
104 end 1241894404 null
8 start 1241894460 Bin_1
8 end 1241894520 null
8 start 1241894580 Bin_1
104 start 1241894640 Bin_1
8 end 1241894685 null
8 start 1241894700 Bin_2
104 end 1241894700 null
104 start 1241895600 Bin_1
104 end 1241895668 null
105 end 1241895768 null
105 start 1241895780 Bin_3
105 end 1241895928 null
105 start 1241896020 Bin_1
105 end 1241896027 null
53 start 1241896560 Bin_1
53 end 1241896571 null
54 start 1241896620 Bin_1
104 start 1241896740 Bin_1
104 end 1241896771 null
8 end 1241897279 null
116 end 1241897384 null
116 start 1241897400 Bin_1
116 end 1241897486 null
7 end 1241897608 null
7 start 1241897700 Bin_1
104 start 1241897760 Bin_3
105 start 1241897940 Bin_1
104 end 1241897947 null
105 end 1241897978 null
7 end 1241899260 null
58 start 1241900400 Bin_1
7 start 1241900700 Bin_1
58 end 1241900960 null
84 end 1241901155 null
58 start 1241901900 Bin_1
53 start 1241902020 Bin_2
53 end 1241902043 null
58 end 1241902629 null
7 end 1241903640 null
7 start 1241903820 Bin_1
53 start 1241904060 Bin_1
53 end 1241904083 null
53 start 1241904120 Bin_1
53 end 1241904152 null
113 start 1241904720 Bin_1
113 end 1241905158 null
9 start 1241905320 Bin_1
112 start 1241905620 Bin_1
112 end 1241905723 null
43 end 1241907309 null
58 start 1241907420 Bin_1
9 end 1241907891 null
9 start 1241907900 Bin_1
53 start 1241908080 Bin_1
53 end 1241908112 null
55 end 1241908207 null
54 end 1241908260 null
82 end 1241908942 null
82 start 1241909040 Bin_2
42 start 1241909160 Bin_1
58 end 1241909651 null
7 end 1241909912 null
53 start 1241911080 Bin_1
53 end 1241911136 null
9 end 1241911617 null
82 end 1241912102 null
42 end 1241912237 null
8 start 1241913420 Bin_1
8 end 1241913422 null
58 start 1241914320 Bin_1
58 end 1241914520 null
7 start 1241915220 Bin_1
8 start 1241915640 Bin_1
8 end 1241916042 null
7 end 1241919967 null
113 start 1241923560 Bin_1
113 end 1241923780 null
113 start 1241923800 Bin_1
41 start 1241925240 Bin_1
113 end 1241928217 null
113 start 1241928420 Bin_3
11 start 1241928900 Bin_1
11 end 1241928973 null
11 start 1241929020 Bin_1
41 end 1241930648 null
11 end 1241932713 null
11 start 1241932860 Bin_1
11 end 1241932889 null
11 start 1241933340 Bin_1
11 end 1241933359 null
113 end 1241933781 null
11 start 1241937060 Bin_3
11 end 1241937229 null
11 start 1241937240 Bin_1
11 end 1241937424 null
113 start 1241940420 Bin_1
116 start 1241940840 Bin_2
116 end 1241941002 null
116 start 1241941020 Bin_1
113 end 1241941065 null
113 start 1241941080 Bin_3
116 end 1241942591 null
84 start 1241942640 Bin_1
116 start 1241943000 Bin_1
58 start 1241943240 Bin_1
116 end 1241943299 null
58 end 1241945556 null
116 start 1241945640 Bin_2
116 end 1241945940 null
116 start 1241945940 Bin_1
105 start 1241946120 Bin_1
90 start 1241946300 Bin_1
116 end 1241947027 null
84 end 1241948171 null
13 start 1241948280 Bin_3
116 start 1241949000 Bin_1
116 end 1241949059 null
116 start 1241949120 Bin_1
116 end 1241949130 null
116 start 1241949240 Bin_1
9 start 1241949240 Bin_1
116 end 1241949263 null
54 start 1241949360 Bin_1
9 end 1241949409 null
42 start 1241950020 Bin_3
116 start 1241950500 Bin_1
82 start 1241950560 Bin_1
116 end 1241950583 null
113 end 1241951294 null
58 start 1241951580 Bin_3
82 end 1241951937 null
113 start 1241952060 Bin_1
58 end 1241952350 null
13 end 1241952390 null
90 end 1241952567 null
42 end 1241952573 null
11 start 1241952840 Bin_1
11 end 1241952840 null
116 start 1241953080 Bin_2
30 start 1241953080 Bin_3
13 start 1241953260 Bin_2
13 end 1241953287 null
8 start 1241953500 Bin_1
116 end 1241953505 null
113 end 1241953689 null
105 end 1241954806 null
55 start 1241954940 Bin_1
56 start 1241955120 Bin_1
56 end 1241955120 null
56 start 1241955180 Bin_3
90 start 1241955960 Bin_1
58 start 1241956500 Bin_1
58 end 1241956630 null
54 end 1241957854 null
54 start 1241957880 Bin_2
55 end 1241958029 null
58 start 1241958180 Bin_1
84 start 1241958360 Bin_1
54 end 1241958384 null
8 end 1241958420 null
8 start 1241958420 Bin_1
30 end 1241958529 null
105 start 1241959380 Bin_1
84 end 1241959732 null
58 end 1241960450 null
9 start 1241960580 Bin_2
8 end 1241960866 null
8 start 1241960880 Bin_1
9 end 1241960925 null
9 start 1241960940 Bin_1
8 end 1241961091 null
9 end 1241961347 null
113 start 1241961840 Bin_1
56 end 1241962557 null
56 start 1241962980 Bin_1
56 end 1241962980 null
90 end 1241963266 null
7 start 1241963280 Bin_3
56 start 1241963340 Bin_2
56 end 1241963600 null
41 start 1241963700 Bin_2
104 start 1241967840 Bin_1
104 end 1241968677 null
104 start 1241968680 Bin_1
104 end 1241969052 null
104 start 1241969100 Bin_1
82 start 1241970000 Bin_1
113 end 1241970557 null
113 start 1241971320 Bin_1
56 start 1241972580 Bin_3
56 end 1241972667 null
58 start 1241972880 Bin_1
8 start 1241972880 Bin_1
104 end 1241972906 null
55 start 1241973060 Bin_3
85 start 1241973060 Bin_1
58 end 1241973070 null
58 start 1241973120 Bin_4
58 end 1241973209 null
53 start 1241973540 Bin_1
53 end 1241973696 null
39 start 1241973720 Bin_3
42 start 1241973720 Bin_1
53 start 1241973840 Bin_2
53 end 1241973856 null
53 start 1241973900 Bin_2
114 start 1241973900 Bin_3
53 end 1241973912 null
53 start 1241974020 Bin_1
13 start 1241974020 Bin_2
53 end 1241974056 null
115 start 1241974920 Bin_1
82 end 1241975664 null
8 end 1241975857 null
8 start 1241975880 Bin_1
8 end 1241976015 null
8 start 1241976060 Bin_1
104 start 1241976060 Bin_1
58 start 1241976840 Bin_3
90 start 1241976840 Bin_1
104 end 1241977255 null
104 start 1241977260 Bin_1
58 end 1241977307 null
58 start 1241977440 Bin_1
84 start 1241977980 Bin_1
7 end 1241978111 null
7 start 1241978160 Bin_3
57 start 1241978280 Bin_1
90 end 1241978510 null
57 end 1241979546 null
115 end 1241980242 null
115 start 1241980260 Bin_1
8 end 1241980358 null
13 end 1241980911 null
112 start 1241981520 Bin_1
105 end 1241982678 null
39 end 1241983166 null
39 start 1241983200 Bin_3
112 end 1241983750 null
105 start 1241984340 Bin_1
13 start 1241984460 Bin_3
82 start 1241984700 Bin_2
84 end 1241985247 null
113 end 1241985352 null
113 start 1241985420 Bin_1
116 start 1241985780 Bin_1
7 end 1241985988 null
7 start 1241986020 Bin_2
116 end 1241986096 null
57 start 1241986860 Bin_2
116 start 1241987040 Bin_1
116 end 1241987076 null
104 end 1241987272 null
104 start 1241987340 Bin_1
13 end 1241987648 null
7 end 1241988008 null
57 end 1241988059 null
43 start 1241988720 Bin_1
41 end 1241989162 null
39 end 1241989258 null
41 start 1241989260 Bin_1
39 start 1241989320 Bin_1
39 end 1241989320 null
39 start 1241989320 Bin_2
115 end 1241989380 null
41 end 1241989405 null
39 end 1241989440 null
39 start 1241989440 Bin_1
39 end 1241989446 null
39 start 1241989500 Bin_1
114 end 1241989886 null
41 start 1241989920 Bin_1
85 end 1241989998 null
85 start 1241990040 Bin_1
85 end 1241990059 null
42 end 1241990232 null
55 end 1241990496 null
105 end 1241990607 null
39 end 1241990957 null
113 end 1241991201 null
43 end 1241991262 null
7 start 1241992080 Bin_1
58 end 1241992515 null
10 start 1241992800 Bin_4
10 end 1241992800 null
10 start 1241992860 Bin_1
10 end 1241993235 null
7 end 1241993336 null
7 start 1241993340 Bin_1
104 end 1241994750 null
82 end 1241994868 null
94 start 1241994900 Bin_2
94 end 1241995219 null
82 start 1241996100 Bin_1
82 end 1241997205 null
82 start 1241997300 Bin_1
82 end 1241997960 null
82 start 1241997960 Bin_1
82 end 1241999309 null
41 end 1242001248 null
82 start 1242001260 Bin_1
41 start 1242001260 Bin_3
82 end 1242001314 null
82 start 1242001320 Bin_1
82 end 1242001338 null
41 end 1242001572 null
41 start 1242001920 Bin_1
82 start 1242002040 Bin_2
82 end 1242002072 null
10 start 1242005400 Bin_1
7 end 1242006716 null
10 end 1242007168 null
10 start 1242007380 Bin_1
10 end 1242007415 null
41 end 1242013335 null
41 start 1242013620 Bin_1
41 end 1242017376 null
115 start 1242029520 Bin_3
43 start 1242030000 Bin_1
115 end 1242031274 null
115 start 1242031320 Bin_1
43 end 1242031439 null
43 start 1242031440 Bin_1
115 end 1242031839 null
115 start 1242031860 Bin_3
58 start 1242032460 Bin_1
58 end 1242034130 null
113 start 1242034380 Bin_1
30 start 1242034440 Bin_1
115 end 1242034572 null
115 start 1242034620 Bin_1
115 end 1242034669 null
105 start 1242035280 Bin_2
84 start 1242036300 Bin_1
115 start 1242036540 Bin_1
56 start 1242036840 Bin_1
80 start 1242037260 Bin_1
115 end 1242039320 null
112 start 1242039540 Bin_1
30 end 1242039974 null
10 start 1242040920 Bin_1
82 start 1242041580 Bin_1
82 end 1242042064 null
10 end 1242044357 null
10 start 1242044520 Bin_1
43 end 1242044586 null
43 start 1242044640 Bin_1
112 end 1242044664 null
105 end 1242044710 null
94 start 1242045000 Bin_1
43 end 1242045003 null
43 start 1242045120 Bin_1
43 end 1242045147 null
53 start 1242046740 Bin_1
84 end 1242047087 null
53 end 1242047160 null
53 start 1242047220 Bin_1
82 start 1242047520 Bin_1
82 end 1242047528 null
10 end 1242047989 null
10 start 1242048060 Bin_1
94 end 1242048069 null
54 start 1242048300 Bin_4
10 end 1242048302 null
39 start 1242048840 Bin_1
53 end 1242049227 null
53 start 1242049260 Bin_1
53 end 1242049271 null
13 start 1242049500 Bin_1
113 end 1242049849 null
113 start 1242049920 Bin_1
82 start 1242050040 Bin_4
54 end 1242050549 null
113 end 1242050579 null
113 start 1242050580 Bin_1
54 start 1242050580 Bin_3
30 start 1242050640 Bin_2
7 start 1242050700 Bin_2
30 end 1242050719 null
56 end 1242050875 null
41 start 1242051000 Bin_1
39 end 1242051025 null
39 start 1242051060 Bin_1
42 start 1242051420 Bin_1
53 start 1242051540 Bin_2
82 end 1242051984 null
82 start 1242052080 Bin_1
41 end 1242052554 null
39 end 1242052602 null
41 start 1242052800 Bin_1
41 end 1242052854 null
53 end 1242052869 null
43 start 1242053040 Bin_1
116 start 1242053100 Bin_1
116 end 1242053240 null
116 start 1242053280 Bin_1
43 end 1242053327 null
43 start 1242053340 Bin_1
55 start 1242053640 Bin_1
82 end 1242053647 null
43 end 1242053841 null
116 end 1242054591 null
116 start 1242054600 Bin_1
55 end 1242054651 null
42 end 1242054872 null
53 start 1242054900 Bin_4
42 start 1242054900 Bin_2
42 end 1242055038 null
42 start 1242055140 Bin_1
11 start 1242055680 Bin_3
11 end 1242055680 null
11 start 1242055740 Bin_1
42 end 1242055953 null
113 end 1242056004 null
113 start 1242056040 Bin_1
11 end 1242056136 null
113 end 1242056249 null
53 end 1242056596 null
66 start 1242056940 Bin_1
105 start 1242057060 Bin_1
30 start 1242057180 Bin_1
30 end 1242057294 null
80 end 1242057387 null
116 end 1242057429 null
105 end 1242057980 null
105 start 1242058080 Bin_1
105 end 1242058425 null
105 start 1242058440 Bin_2
43 start 1242058560 Bin_1
105 end 1242059302 null
116 start 1242059400 Bin_1
42 start 1242059520 Bin_1
116 end 1242059617 null
116 start 1242059640 Bin_2
43 end 1242059741 null
43 start 1242059820 Bin_1
7 end 1242059866 null
43 end 1242059873 null
116 end 1242059880 null
57 start 1242060180 Bin_2
116 start 1242060240 Bin_2
85 start 1242060300 Bin_2
114 start 1242060300 Bin_1
104 start 1242060360 Bin_1
39 start 1242060360 Bin_1
55 start 1242060420 Bin_4
53 start 1242060600 Bin_3
84 start 1242060660 Bin_1
7 start 1242060780 Bin_1
42 end 1242060876 null
66 end 1242061265 null
30 start 1242061500 Bin_1
7 end 1242061524 null
7 start 1242061560 Bin_4
54 end 1242061837 null
104 end 1242061888 null
82 start 1242061920 Bin_1
10 start 1242061920 Bin_3
104 start 1242061980 Bin_1
105 start 1242063060 Bin_1
82 end 1242063346 null
82 start 1242063360 Bin_1
13 end 1242063438 null
82 end 1242063443 null
58 start 1242064980 Bin_1
58 end 1242065099 null
13 start 1242065100 Bin_3
13 end 1242066267 null
84 end 1242066417 null
13 start 1242066660 Bin_2
13 end 1242066717 null
57 end 1242067351 null
30 end 1242069187 null
82 start 1242069780 Bin_1
55 end 1242070424 null
55 start 1242070440 Bin_3
55 end 1242070535 null
55 start 1242070620 Bin_1
105 end 1242070691 null
105 start 1242070800 Bin_1
112 start 1242070920 Bin_2
105 end 1242071191 null
82 end 1242071225 null
105 start 1242071940 Bin_1
105 end 1242071940 null
30 start 1242072360 Bin_3
55 end 1242072363 null
7 end 1242072394 null
7 start 1242072420 Bin_1
104 end 1242072507 null
7 end 1242072578 null
82 start 1242072600 Bin_1
82 end 1242072600 null
104 start 1242072960 Bin_1
30 end 1242073053 null
30 start 1242073080 Bin_2
116 end 1242073939 null
53 end 1242074025 null
30 end 1242074234 null
43 start 1242074640 Bin_1
30 start 1242074640 Bin_1
43 end 1242074647 null
51 start 1242074700 Bin_1
51 end 1242075210 null
39 end 1242075334 null
82 start 1242075600 Bin_1
82 end 1242075642 null
112 end 1242075927 null
105 start 1242076860 Bin_1
85 end 1242077506 null
111 start 1242077820 Bin_1
114 end 1242077992 null
111 end 1242078203 null
8 start 1242078420 Bin_1
43 start 1242078420 Bin_1
43 end 1242078448 null
43 start 1242078600 Bin_3
43 end 1242078629 null
111 start 1242079380 Bin_1
30 end 1242079419 null
8 end 1242079436 null
10 end 1242079527 null
54 start 1242079860 Bin_1
104 end 1242080361 null
94 start 1242080940 Bin_1
111 end 1242082202 null
53 start 1242082500 Bin_1
94 end 1242082695 null
54 end 1242082743 null
58 start 1242083100 Bin_1
58 end 1242083523 null
105 end 1242083880 null
105 start 1242083940 Bin_1
7 start 1242084660 Bin_2
105 end 1242084857 null
105 start 1242084900 Bin_2
53 end 1242084964 null
31 start 1242087198 Bin_1
105 end 1242087325 null
105 start 1242087360 Bin_1
105 end 1242087493 null
105 start 1242087900 Bin_1
105 end 1242089040 null
105 start 1242089040 Bin_1
31 end 1242089659 null
7 end 1242092309 null
105 end 1242094133 null
56 start 1242108240 Bin_4
56 end 1242109039 null
56 start 1242109260 Bin_3
84 start 1242112380 Bin_1
56 end 1242115570 null
105 start 1242116220 Bin_1
84 end 1242117137 null
53 start 1242117780 Bin_1
105 end 1242118033 null
115 start 1242118140 Bin_1
53 end 1242118205 null
113 start 1242118260 Bin_1
53 start 1242118380 Bin_1
53 end 1242118382 null
58 start 1242118680 Bin_1
56 start 1242118920 Bin_4
115 end 1242119575 null
58 end 1242119998 null
115 start 1242120000 Bin_1
30 start 1242120720 Bin_1
43 start 1242121860 Bin_1
92 start 1242122880 Bin_2
80 start 1242123000 Bin_1
115 end 1242125141 null
92 end 1242126010 null
39 start 1242126180 Bin_2
30 end 1242126802 null
10 start 1242127440 Bin_1
80 end 1242127453 null
80 start 1242127560 Bin_1
105 start 1242127800 Bin_1
8 start 1242128100 Bin_2
113 end 1242128510 null
53 start 1242129060 Bin_1
30 start 1242129060 Bin_1
112 start 1242129120 Bin_1
39 end 1242129214 null
84 start 1242129540 Bin_1
30 end 1242130114 null
113 start 1242130560 Bin_1
53 end 1242130862 null
43 end 1242130916 null
113 end 1242132351 null
8 end 1242132607 null
56 end 1242132655 null
58 start 1242133080 Bin_1
112 end 1242133420 null
58 end 1242133618 null
43 start 1242133740 Bin_1
113 start 1242133920 Bin_1
94 start 1242135720 Bin_1
54 start 1242135720 Bin_1
8 start 1242135780 Bin_1
53 start 1242135900 Bin_3
13 start 1242136200 Bin_1
84 end 1242136945 null
8 end 1242137725 null
13 end 1242137760 null
41 start 1242137880 Bin_1
53 end 1242137994 null
8 start 1242138060 Bin_1
53 start 1242138060 Bin_1
53 end 1242138222 null
58 start 1242138420 Bin_3
7 start 1242138780 Bin_1
94 end 1242138919 null
54 end 1242139010 null
